ID_Venda;ID_Loja;Produto;Categoria;Data_Venda;Qtd;Valor_Unitario
1258;102;   tablet  ;Eletrônicos;2026-02-18;6.0;R$ 1353,26
1259;104;Notebook;Eletrônicos;2026-01-06;2.0;R$ 1672,6
1260;101;Microfone;Periféricos;2026-02-15;2.0;R$ 309,48
1261;102;Headset;Periféricos;2026-01-13;5.0;R$ 78,74
1262;102;Mesa de Escritório;Móveis;2026-01-10;5.0;R$ 1834,63
1263;103;Filtro de Linha;Acessórios;2026-01-27;10.0;R$ 147,27
1264;103;Mesa de Escritório;Móveis;2026-02-23;9.0;R$ 1513,54
1265;102;Mesa de Escritório;Móveis;2026-02-09;1.0;R$ 2328,22
1266;104;Suporte Monitor;Móveis;2026-03-13;10.0;R$ 2282,8
1267;101;Mousepad;Periféricos;2026-02-11;6.0;R$ 233,8
1268;104;Mouse;Periféricos;2026-02-26;10.0;R$ 170,63
1269;102;Suporte Monitor;Móveis;2026-03-11;8.0;R$ 1792,82
1270;105;Smartphone;;2026-02-25;5.0;R$ 5283,72
1271;103;Webcam;Periféricos;2026-01-05;;R$ 280,23
1272;102;Gaveteiro;Móveis;2026-02-06;8.0;R$ 301,86
1273;101;Teclado;Periféricos;2026-01-14;2.0;R$ 258,96
1274;101;Filtro de Linha;Acessórios;2026-02-04;8.0;R$ 201,44
1275;104;Filtro de Linha;Acessórios;2026-01-13;3.0;R$ 125,06
1276;103;   capa protetora  ;Acessórios;2026-02-18;2.0;R$ 134,47
1277;105;Teclado;Periféricos;2026-02-12;;R$ 185,48
1278;101;Teclado;Periféricos;2026-02-07;1.0;R$ 89,71
1279;104;Headset;Periféricos;2026-02-13;8.0;R$ 31,49
1280;105;Smartphone;Eletrônicos;2026-01-12;2.0;R$ 3882,58
1281;102;Carregador;Acessórios;2026-01-16;;R$ 159,41
1282;101;   capa protetora  ;Acessórios;2026-02-25;8.0;R$ 254,97
1283;102;Capa Protetora;Acessórios;2026-02-28;2.0;R$ 69,63
1284;102;   carregador  ;Acessórios;2026-01-15;5.0;R$ 33,15
1285;105;Suporte Monitor;Móveis;2026-02-11;;R$ 1987,03
1286;104;Smartphone;;2026-02-10;1.0;R$ 3600,16
1287;102;Mouse;Periféricos;2026-03-04;3.0;R$ 259,84
1288;104;Microfone;;2026-03-19;8.0;R$ 33,41
1289;101;   capa protetora  ;Acessórios;2026-03-03;6.0;R$ 326,06
1290;103;Smartphone;Eletrônicos;2026-01-26;4.0;R$ 3483,21
1291;102;Tablet;Eletrônicos;2026-03-16;4.0;R$ 4375,38
1292;103;Smart TV;;2026-02-06;5.0;R$ 2081,59
1293;102;Suporte Monitor;Móveis;2026-02-20;6.0;R$ 513,72
1294;105;   gaveteiro  ;Móveis;2026-03-14;10.0;R$ 1023,25
1295;103;Suporte Monitor;Móveis;2026-02-05;8.0;R$ 2179,58
1296;104;Gaveteiro;Móveis;2026-01-22;10.0;R$ 2428,99
1297;102;Suporte Monitor;Móveis;2026-02-25;6.0;R$ 1293,3
1298;105;Gaveteiro;Móveis;2026-02-25;1.0;R$ 1953,05
1299;104;Mousepad;Periféricos;2026-03-28;2.0;R$ 52,0
1300;102;Microfone;Periféricos;2026-02-18;7.0;R$ 136,17
1301;103;Câmera;Eletrônicos;2026-03-21;6.0;R$ 3160,83
1302;104;Gaveteiro;Móveis;2026-01-28;;R$ 1180,12
1303;102;Smartphone;Eletrônicos;2026-03-21;7.0;R$ 5378,96
1304;102;Smart TV;Eletrônicos;2026-03-24;7.0;R$ 5243,8
1305;104;Tablet;Eletrônicos;2026-01-24;10.0;R$ 4952,51
1306;102;Hub USB;Acessórios;2026-03-28;4.0;R$ 77,82
1307;103;Notebook;Eletrônicos;2026-01-19;8.0;R$ 2958,21
1308;102;Capa Protetora;Acessórios;2026-03-04;10.0;R$ 296,5
1309;101;   câmera  ;Eletrônicos;2026-01-22;7.0;R$ 4875,19
1310;104;Cadeira Gamer;;2026-03-25;10.0;R$ 1723,6
1311;101;Gaveteiro;Móveis;2026-03-25;1.0;R$ 1099,42
1312;104;Notebook;Eletrônicos;2026-01-28;5.0;R$ 4362,32
1313;103;   hub usb  ;Acessórios;2026-01-08;;R$ 89,33
1314;104;Headset;Periféricos;2026-02-10;8.0;R$ 129,12
1315;101;Teclado;Periféricos;2026-03-10;1.0;R$ 92,94
1316;102;Gaveteiro;Móveis;2026-03-15;5.0;R$ 639,77
1317;104;Mesa de Escritório;;2026-01-28;4.0;R$ 1583,11
1318;105;Carregador;Acessórios;2026-03-06;6.0;R$ 232,47
1319;104;   filtro de linha  ;Acessórios;2026-03-16;3.0;R$ 179,72
1320;102;Mesa de Escritório;Móveis;2026-01-05;5.0;R$ 1639,01
1321;104;   capa protetora  ;Acessórios;2026-03-01;9.0;R$ 316,38
1322;101;Cadeira Gamer;Móveis;2026-02-18;9.0;R$ 2162,53
1323;104;Teclado;Periféricos;2026-02-26;3.0;R$ 247,6
1324;104;Mouse;Periféricos;2026-03-09;9.0;R$ 111,57
1325;102;Cadeira Gamer;Móveis;2026-01-08;4.0;R$ 1588,49
1326;101;Cadeira Gamer;Móveis;2026-01-16;2.0;R$ 1272,18
1327;105;Hub USB;Acessórios;2026-03-01;10.0;R$ 161,82
1328;102;Cabo HDMI;Acessórios;2026-02-25;7.0;R$ 218,45
1329;105;Suporte Monitor;Móveis;2026-02-28;9.0;R$ 847,85
1330;104;Monitor;Eletrônicos;2026-02-01;6.0;R$ 4998,83
1331;104;Cadeira Gamer;Móveis;2026-02-11;9.0;R$ 2109,63
1332;103;Suporte Monitor;Móveis;2026-03-16;2.0;R$ 1806,44
1333;103;Teclado;Periféricos;2026-02-26;3.0;R$ 301,28
1334;104;Hub USB;Acessórios;2026-01-09;8.0;R$ 328,33
1335;103;Gaveteiro;Móveis;2026-02-14;10.0;R$ 1165,79
1336;104;Mesa de Escritório;Móveis;2026-02-25;5.0;R$ 342,86
1337;103;Cadeira Gamer;Móveis;2026-02-14;7.0;R$ 1016,51
1338;105;Hub USB;Acessórios;2026-01-03;4.0;R$ 72,94
1339;101;Carregador;Acessórios;2026-01-09;;R$ 213,42
1340;105;Gaveteiro;Móveis;2026-02-04;8.0;R$ 595,43
1341;104;Teclado;Periféricos;2026-03-10;;R$ 86,0
1342;103;Cadeira Gamer;Móveis;2026-01-25;2.0;R$ 2215,6
1343;103;Filtro de Linha;Acessórios;2026-01-11;8.0;R$ 95,14
1344;103;Cadeira Gamer;Móveis;2026-01-04;7.0;R$ 1240,13
1345;101;Cadeira Gamer;Móveis;2026-03-14;1.0;R$ 2411,53
1346;103;Cadeira Gamer;Móveis;2026-03-03;10.0;R$ 502,72
1347;105;Smart TV;Eletrônicos;2026-02-20;4.0;R$ 4333,96
1348;104;Microfone;Periféricos;2026-02-03;3.0;R$ 233,79
1349;104;Smartphone;;2026-03-10;1.0;R$ 3731,34
1350;102;Mesa de Escritório;Móveis;2026-03-22;6.0;R$ 1471,2
1351;103;Teclado;Periféricos;2026-01-07;;R$ 79,92
1352;102;Cadeira Gamer;Móveis;2026-02-28;6.0;R$ 2342,62
1353;103;Teclado;Periféricos;2026-02-01;3.0;R$ 309,62
1354;101;Filtro de Linha;Acessórios;2026-02-02;8.0;R$ 164,72
1355;101;Monitor;Eletrônicos;2026-03-19;9.0;R$ 1372,01
1356;105;Suporte Monitor;Móveis;2026-02-07;4.0;R$ 2467,33
1357;101;Cabo HDMI;Acessórios;2026-01-13;7.0;R$ 152,1
1358;101;   hub usb  ;Acessórios;2026-01-23;2.0;R$ 234,64
1359;103;   cadeira gamer  ;Móveis;2026-01-28;;R$ 690,19
1360;104;Notebook;Eletrônicos;2026-03-26;4.0;R$ 4871,82
1361;102;Filtro de Linha;Acessórios;2026-01-17;3.0;R$ 264,85
1362;101;Mouse;Periféricos;2026-02-07;5.0;R$ 153,21
1363;101;Tablet;Eletrônicos;2026-01-16;1.0;R$ 4254,27
1364;105;   teclado  ;Periféricos;2026-01-01;;R$ 316,07
1365;104;Carregador;;2026-03-15;3.0;R$ 302,78
1366;103;Headset;Periféricos;2026-03-18;6.0;R$ 335,78
1367;105;Teclado;Periféricos;2026-01-17;3.0;R$ 285,8
1368;104;Cadeira Gamer;Móveis;2026-01-08;5.0;R$ 706,18
1369;105;   mesa de escritório  ;Móveis;2026-02-14;6.0;R$ 1754,64
1370;104;Monitor;Eletrônicos;2026-01-01;3.0;R$ 3782,76
1371;101;Carregador;Acessórios;2026-02-07;10.0;R$ 153,87
1372;104;Câmera;Eletrônicos;2026-02-21;9.0;R$ 5142,26
1373;104;Cabo HDMI;Acessórios;2026-03-28;6.0;R$ 271,88
1374;101;Mouse;Periféricos;2026-01-15;2.0;R$ 59,69
1375;104;Capa Protetora;Acessórios;2026-01-28;9.0;R$ 80,26
1376;102;Mouse;Periféricos;2026-01-24;6.0;R$ 193,44
1377;101;Mesa de Escritório;Móveis;2026-03-17;3.0;R$ 1123,84
1378;105;Microfone;;2026-01-18;10.0;R$ 159,93
1379;104;   gaveteiro  ;Móveis;2026-03-14;8.0;R$ 1329,61
1380;103;   mesa de escritório  ;Móveis;2026-03-20;;R$ 2410,41
1381;102;   mousepad  ;Periféricos;2026-01-21;7.0;R$ 149,03
1382;103;Mousepad;Periféricos;2026-01-24;10.0;R$ 331,63
1383;103;Câmera;Eletrônicos;2026-01-17;5.0;R$ 3263,93
1384;104;Cadeira Gamer;Móveis;2026-03-24;;R$ 1299,61
1385;103;Cadeira Gamer;Móveis;2026-02-27;5.0;R$ 548,24
1386;104;Mesa de Escritório;Móveis;2026-03-04;2.0;R$ 2494,73
1387;104;Carregador;Acessórios;2026-01-21;2.0;R$ 305,51
1388;103;Gaveteiro;Móveis;2026-03-27;;R$ 2462,79
1389;102;Filtro de Linha;Acessórios;2026-03-14;5.0;R$ 54,31
1390;105;Capa Protetora;Acessórios;2026-03-28;7.0;R$ 33,89
1391;101;Notebook;Eletrônicos;2026-01-12;10.0;R$ 3961,26
1392;101;Gaveteiro;Móveis;2026-02-19;9.0;R$ 382,01
1393;104;Monitor;Eletrônicos;2026-03-06;1.0;R$ 3763,45
1394;101;Hub USB;Acessórios;2026-02-27;6.0;R$ 136,28
1395;103;Hub USB;Acessórios;2026-01-07;9.0;R$ 274,37
1396;103;Mousepad;Periféricos;2026-01-11;6.0;R$ 223,41
1397;103;Câmera;Eletrônicos;2026-01-21;7.0;R$ 2270,74
1398;103;Hub USB;Acessórios;2026-02-26;8.0;R$ 315,61
1399;101;Webcam;Periféricos;2026-02-17;9.0;R$ 117,75
1400;101;   mouse  ;Periféricos;2026-01-23;10.0;R$ 321,85
1401;103;Gaveteiro;Móveis;2026-01-13;2.0;R$ 2159,02
1402;105;   tablet  ;Eletrônicos;2026-01-15;1.0;R$ 1955,75
1403;102;Teclado;Periféricos;2026-01-15;4.0;R$ 67,97
1404;104;Carregador;Acessórios;2026-03-18;10.0;R$ 83,44
1405;105;Hub USB;Acessórios;2026-03-26;6.0;R$ 285,13
1406;102;Suporte Monitor;Móveis;2026-01-23;3.0;R$ 1007,66
1407;105;Mouse;Periféricos;2026-03-23;8.0;R$ 196,67
1408;103;   mousepad  ;Periféricos;2026-02-19;1.0;R$ 171,88
1409;102;   smart tv  ;Eletrônicos;2026-02-18;1.0;R$ 5010,46
1410;103;Câmera;Eletrônicos;2026-02-19;5.0;R$ 5252,55
1411;102;Filtro de Linha;Acessórios;2026-03-15;5.0;R$ 197,67
1412;105;Filtro de Linha;Acessórios;2026-03-22;;R$ 123,77
1413;103;Notebook;Eletrônicos;2026-03-03;9.0;R$ 2744,44
1414;102;Mouse;Periféricos;2026-03-16;;R$ 129,49
1415;104;Carregador;Acessórios;2026-03-16;3.0;R$ 299,6
1416;104;Gaveteiro;Móveis;2026-01-06;5.0;R$ 1183,14
1417;103;Cabo HDMI;Acessórios;2026-03-09;;R$ 310,17
1418;101;Mouse;Periféricos;2026-03-01;1.0;R$ 127,86
1419;103;   monitor  ;Eletrônicos;2026-01-21;10.0;R$ 3141,55
1420;102;Mesa de Escritório;Móveis;2026-02-23;3.0;R$ 1416,12
1421;105;   tablet  ;Eletrônicos;2026-02-04;6.0;R$ 4010,25
1422;102;Webcam;Periféricos;2026-02-15;9.0;R$ 294,48
1423;101;   mesa de escritório  ;Móveis;2026-02-05;4.0;R$ 2412,85
1424;101;Capa Protetora;Acessórios;2026-01-28;9.0;R$ 50,01
1425;105;Capa Protetora;Acessórios;2026-03-07;5.0;R$ 125,7
1426;104;Carregador;Acessórios;2026-02-03;8.0;R$ 27,87
1427;103;Hub USB;Acessórios;2026-03-23;;R$ 194,09
1428;105;Microfone;Periféricos;2026-02-24;;R$ 196,32
1429;105;Câmera;Eletrônicos;2026-02-24;9.0;R$ 3262,73
1430;102;Smartphone;Eletrônicos;2026-01-08;6.0;R$ 1142,93
1431;101;Smartphone;Eletrônicos;2026-01-23;;R$ 5144,27
1432;103;Mousepad;Periféricos;2026-01-12;7.0;R$ 34,77
1433;104;Mesa de Escritório;Móveis;2026-03-24;;R$ 1200,25
1434;102;Hub USB;Acessórios;2026-03-01;7.0;R$ 33,79
1435;101;Notebook;Eletrônicos;2026-01-26;8.0;R$ 1112,55
1436;104;Suporte Monitor;Móveis;2026-02-28;10.0;R$ 875,3
1437;102;   smart tv  ;Eletrônicos;2026-02-07;;R$ 3235,66
1438;101;   filtro de linha  ;Acessórios;2026-01-25;2.0;R$ 99,78
1439;105;   câmera  ;;2026-03-25;4.0;R$ 4412,18
1440;102;Suporte Monitor;Móveis;2026-01-12;8.0;R$ 741,43
1441;103;Monitor;;2026-01-21;4.0;R$ 2378,68
1442;102;Mesa de Escritório;Móveis;2026-01-18;6.0;R$ 424,77
1443;105;Microfone;Periféricos;2026-02-12;1.0;R$ 67,35
1444;105;   smartphone  ;Eletrônicos;2026-03-04;;R$ 4382,23
1445;104;Hub USB;Acessórios;2026-03-20;7.0;R$ 168,39
1446;103;Carregador;Acessórios;2026-01-15;9.0;R$ 310,22
1447;104;Mesa de Escritório;;2026-02-24;1.0;R$ 1249,82
1448;105;Mousepad;Periféricos;2026-01-27;6.0;R$ 88,67
1449;104;Carregador;Acessórios;2026-02-12;6.0;R$ 127,58
1450;102;Webcam;Periféricos;2026-01-28;10.0;R$ 139,93
1451;103;Mesa de Escritório;Móveis;2026-02-05;8.0;R$ 539,03
1452;105;Cabo HDMI;Acessórios;2026-01-07;6.0;R$ 202,06
1453;102;Cabo HDMI;Acessórios;2026-03-07;7.0;R$ 207,24
1454;102;Capa Protetora;Acessórios;2026-01-05;7.0;R$ 124,44
1455;104;   cadeira gamer  ;Móveis;2026-03-04;;R$ 488,65
1456;101;Suporte Monitor;Móveis;2026-01-24;3.0;R$ 2407,5
1457;103;Carregador;Acessórios;2026-02-23;3.0;R$ 115,61
1458;102;Mousepad;Periféricos;2026-01-18;10.0;R$ 155,19
1459;103;Mouse;Periféricos;2026-03-05;;R$ 52,03
1460;104;Mouse;Periféricos;2026-03-23;6.0;R$ 327,21
1461;104;Suporte Monitor;Móveis;2026-01-12;2.0;R$ 689,92
1462;101;Microfone;Periféricos;2026-02-10;2.0;R$ 137,05
1463;105;Filtro de Linha;Acessórios;2026-02-28;5.0;R$ 83,37
1464;104;Mesa de Escritório;Móveis;2026-01-21;4.0;R$ 1841,13
1465;103;Cabo HDMI;Acessórios;2026-02-18;1.0;R$ 63,11
1466;101;Gaveteiro;Móveis;2026-01-16;7.0;R$ 1154,47
1467;103;Carregador;Acessórios;2026-03-11;3.0;R$ 331,16
1468;103;   smartphone  ;;2026-03-03;6.0;R$ 4848,95
1469;101;Mouse;Periféricos;2026-01-12;2.0;R$ 70,82
1470;101;Câmera;Eletrônicos;2026-02-28;10.0;R$ 1130,8
1471;103;   smart tv  ;Eletrônicos;2026-01-02;3.0;R$ 1737,75
1472;101;Smartphone;Eletrônicos;2026-03-08;;R$ 1034,99
1473;104;Microfone;Periféricos;2026-02-20;3.0;R$ 174,84
1474;104;Webcam;Periféricos;2026-01-03;3.0;R$ 341,48
1475;102;Câmera;Eletrônicos;2026-01-07;3.0;R$ 4788,5
1476;105;Gaveteiro;Móveis;2026-03-21;5.0;R$ 780,17
1477;101;Suporte Monitor;Móveis;2026-01-03;1.0;R$ 438,12
1478;104;Câmera;Eletrônicos;2026-03-15;1.0;R$ 5392,69
1479;103;Smart TV;Eletrônicos;2026-02-24;6.0;R$ 2918,7
1480;104;Mesa de Escritório;Móveis;2026-01-19;3.0;R$ 393,94
1481;104;Carregador;Acessórios;2026-02-05;3.0;R$ 263,49
1482;103;Filtro de Linha;Acessórios;2026-02-12;1.0;R$ 163,35
1483;102;Mouse;;2026-01-13;8.0;R$ 69,47
1484;103;Mesa de Escritório;Móveis;2026-01-16;10.0;R$ 1892,2
1485;101;Cadeira Gamer;Móveis;2026-01-11;8.0;R$ 1637,2
1486;102;Carregador;Acessórios;2026-01-10;3.0;R$ 131,73
1487;105;Webcam;Periféricos;2026-02-11;6.0;R$ 286,35
1488;101;Smartphone;Eletrônicos;2026-02-14;4.0;R$ 1784,44
1489;103;Hub USB;Acessórios;2026-03-11;10.0;R$ 281,96
1490;105;Microfone;Periféricos;2026-03-20;4.0;R$ 288,4
1491;103;Smartphone;Eletrônicos;2026-01-20;6.0;R$ 1182,15
1492;103;Smartphone;Eletrônicos;2026-02-25;4.0;R$ 4519,02
1493;101;   filtro de linha  ;Acessórios;2026-01-21;1.0;R$ 127,98
1494;103;Gaveteiro;Móveis;2026-02-20;9.0;R$ 740,13
1495;105;Tablet;Eletrônicos;2026-03-02;4.0;R$ 3260,46
1496;101;   suporte monitor  ;Móveis;2026-01-05;5.0;R$ 355,62
1497;104;Mousepad;Periféricos;2026-03-13;9.0;R$ 71,8
1498;104;   mesa de escritório  ;Móveis;2026-03-20;8.0;R$ 926,48
1499;101;Gaveteiro;;2026-02-05;6.0;R$ 2129,97
1500;103;   filtro de linha  ;Acessórios;2026-02-20;1.0;R$ 232,39
1501;105;   câmera  ;Eletrônicos;2026-03-23;3.0;R$ 3134,38
1502;102;Mouse;Periféricos;2026-02-12;6.0;R$ 46,78
1503;101;   carregador  ;Acessórios;2026-03-05;9.0;R$ 291,54
1504;103;Teclado;Periféricos;2026-01-21;9.0;R$ 27,99
1505;101;Teclado;Periféricos;2026-01-28;3.0;R$ 185,19
1506;101;Gaveteiro;Móveis;2026-01-22;;R$ 1510,07
1507;105;Cabo HDMI;Acessórios;2026-02-23;2.0;R$ 211,92
1508;102;Webcam;Periféricos;2026-01-21;10.0;R$ 112,87
1509;102;Suporte Monitor;Móveis;2026-01-11;5.0;R$ 1163,79
1510;105;Filtro de Linha;Acessórios;2026-01-04;1.0;R$ 147,86
1511;105;Mesa de Escritório;Móveis;2026-03-27;;R$ 1094,06
1512;103;Webcam;Periféricos;2026-01-10;1.0;R$ 91,42
1513;104;Gaveteiro;Móveis;2026-02-20;3.0;R$ 2325,8
1514;102;Smart TV;Eletrônicos;2026-01-01;1.0;R$ 3710,6
1515;103;Carregador;Acessórios;2026-03-19;3.0;R$ 52,09
1516;103;   tablet  ;Eletrônicos;2026-02-21;;R$ 2198,11
1517;104;   mouse  ;Periféricos;2026-03-24;1.0;R$ 310,5
1518;102;Capa Protetora;Acessórios;2026-03-18;5.0;R$ 109,12
1519;102;Mouse;Periféricos;2026-02-22;7.0;R$ 29,87
1520;101;Câmera;Eletrônicos;2026-01-25;5.0;R$ 4136,54
1521;103;Teclado;Periféricos;2026-03-15;;R$ 348,63
1522;105;Filtro de Linha;Acessórios;2026-03-28;;R$ 114,55
1523;105;Headset;Periféricos;2026-03-12;9.0;R$ 198,45
1524;105;Hub USB;Acessórios;2026-02-12;5.0;R$ 68,72
1525;104;Gaveteiro;Móveis;2026-01-20;5.0;R$ 2246,5
1526;105;Mouse;Periféricos;2026-02-17;3.0;R$ 217,6
1527;105;Teclado;Periféricos;2026-03-13;2.0;R$ 291,74
1528;105;Smart TV;Eletrônicos;2026-01-09;9.0;R$ 3923,79
1529;103;Cabo HDMI;Acessórios;2026-02-24;6.0;R$ 200,99
1530;105;Gaveteiro;Móveis;2026-03-25;2.0;R$ 796,79
1531;102;Smart TV;Eletrônicos;2026-01-16;3.0;R$ 5104,47
1532;103;Webcam;Periféricos;2026-03-04;;R$ 27,76
1533;101;Tablet;;2026-02-04;7.0;R$ 5240,91
1534;103;Hub USB;Acessórios;2026-01-10;7.0;R$ 224,36
1535;104;Smartphone;Eletrônicos;2026-02-12;1.0;R$ 2002,18
1536;101;Capa Protetora;Acessórios;2026-03-12;8.0;R$ 348,23
1537;101;   hub usb  ;Acessórios;2026-03-03;2.0;R$ 100,98
1538;104;Mesa de Escritório;Móveis;2026-03-16;1.0;R$ 1010,32
1539;105;Cabo HDMI;;2026-01-22;3.0;R$ 215,83
1540;101;   mousepad  ;Periféricos;2026-02-23;10.0;R$ 148,1
1541;105;Câmera;Eletrônicos;2026-03-16;3.0;R$ 5040,63
1542;103;Cabo HDMI;;2026-03-05;2.0;R$ 85,71
1543;102;Cabo HDMI;Acessórios;2026-02-06;4.0;R$ 132,22
1544;104;Notebook;Eletrônicos;2026-01-05;3.0;R$ 4279,68
1545;103;Cabo HDMI;Acessórios;2026-03-17;6.0;R$ 229,49
1546;105;Cabo HDMI;Acessórios;2026-01-03;5.0;R$ 309,67
1547;102;Mouse;Periféricos;2026-01-06;2.0;R$ 208,24
1548;103;Gaveteiro;;2026-01-26;3.0;R$ 1580,67
1549;103;Microfone;;2026-03-13;1.0;R$ 142,71
1550;103;Tablet;Eletrônicos;2026-01-11;4.0;R$ 4844,75
1551;104;   mouse  ;Periféricos;2026-01-13;9.0;R$ 229,02
1552;102;Mouse;Periféricos;2026-02-17;2.0;R$ 206,83
1553;103;Headset;Periféricos;2026-02-02;7.0;R$ 34,16
1554;103;Carregador;Acessórios;2026-03-27;4.0;R$ 267,04
1555;104;Teclado;Periféricos;2026-03-17;;R$ 184,05
1556;105;Câmera;Eletrônicos;2026-01-25;1.0;R$ 2536,75
1557;103;Suporte Monitor;Móveis;2026-02-28;8.0;R$ 1425,17
1558;105;   mousepad  ;Periféricos;2026-02-03;8.0;R$ 341,82
1559;103;Suporte Monitor;Móveis;2026-03-17;4.0;R$ 988,71
1560;103;Mesa de Escritório;Móveis;2026-02-17;7.0;R$ 912,75
1561;105;Microfone;Periféricos;2026-02-07;6.0;R$ 255,16
1562;105;Mouse;Periféricos;2026-03-24;5.0;R$ 230,74
1563;102;Hub USB;Acessórios;2026-01-13;8.0;R$ 256,62
1564;103;Tablet;Eletrônicos;2026-01-13;;R$ 5424,18
1565;104;Capa Protetora;Acessórios;2026-03-27;5.0;R$ 188,67
1566;104;Smartphone;Eletrônicos;2026-02-13;6.0;R$ 1361,39
1567;101;Notebook;Eletrônicos;2026-02-04;9.0;R$ 3315,55
1568;104;Mouse;Periféricos;2026-03-19;1.0;R$ 23,25
1569;104;Teclado;Periféricos;2026-01-20;10.0;R$ 208,3
1570;102;Smart TV;Eletrônicos;2026-03-11;4.0;R$ 1607,66
1571;101;   mouse  ;Periféricos;2026-03-24;10.0;R$ 342,96
1572;104;   teclado  ;Periféricos;2026-02-20;3.0;R$ 314,32
1573;103;Capa Protetora;Acessórios;2026-03-28;7.0;R$ 167,23
1574;104;Filtro de Linha;Acessórios;2026-03-13;;R$ 267,73
1575;104;Capa Protetora;Acessórios;2026-02-11;1.0;R$ 184,68
1576;103;Microfone;Periféricos;2026-01-20;7.0;R$ 75,57
1577;103;Microfone;;2026-02-08;7.0;R$ 218,14
1578;102;Smartphone;Eletrônicos;2026-03-26;1.0;R$ 2627,69
1579;104;Cabo HDMI;Acessórios;2026-02-09;6.0;R$ 95,42
1580;102;Webcam;;2026-03-17;10.0;R$ 195,21
1581;101;Mouse;Periféricos;2026-03-06;2.0;R$ 223,1
1582;103;Filtro de Linha;Acessórios;2026-02-05;7.0;R$ 111,91
1583;105;Monitor;Eletrônicos;2026-01-20;1.0;R$ 3491,26
1584;102;   gaveteiro  ;Móveis;2026-02-06;4.0;R$ 337,8
1585;101;Mesa de Escritório;Móveis;2026-03-04;8.0;R$ 1517,57
1586;102;Mouse;;2026-02-28;3.0;R$ 272,9
1587;101;Filtro de Linha;Acessórios;2026-01-02;8.0;R$ 71,45
1588;105;Gaveteiro;Móveis;2026-01-15;3.0;R$ 1862,46
1589;101;Smartphone;Eletrônicos;2026-01-01;5.0;R$ 2965,63
1590;105;Capa Protetora;Acessórios;2026-02-21;9.0;R$ 136,8
1591;103;Filtro de Linha;Acessórios;2026-03-28;;R$ 61,66
1592;103;Smart TV;Eletrônicos;2026-02-13;;R$ 2207,73
1593;102;Filtro de Linha;Acessórios;2026-02-28;10.0;R$ 280,87
1594;102;Mouse;Periféricos;2026-01-15;5.0;R$ 180,64
1595;104;   mousepad  ;Periféricos;2026-01-08;3.0;R$ 316,02
1596;104;Carregador;Acessórios;2026-01-20;5.0;R$ 137,08
1597;104;   tablet  ;Eletrônicos;2026-02-07;5.0;R$ 5133,33
1598;105;Cadeira Gamer;Móveis;2026-01-17;4.0;R$ 1687,48
1599;105;Hub USB;Acessórios;2026-03-11;5.0;R$ 141,43
1600;104;Capa Protetora;Acessórios;2026-01-22;9.0;R$ 260,46
1601;104;Gaveteiro;Móveis;2026-03-24;5.0;R$ 616,69
1602;103;Filtro de Linha;Acessórios;2026-01-02;5.0;R$ 24,0
1603;102;Capa Protetora;Acessórios;2026-03-09;;R$ 20,19
1604;104;Monitor;Eletrônicos;2026-02-06;8.0;R$ 1336,91
1605;103;Hub USB;Acessórios;2026-03-18;9.0;R$ 313,43
1606;105;Microfone;Periféricos;2026-03-27;10.0;R$ 191,62
1607;102;Smartphone;Eletrônicos;2026-02-09;6.0;R$ 5217,72
1608;101;Suporte Monitor;Móveis;2026-01-27;3.0;R$ 1521,03
1609;104;Mouse;Periféricos;2026-03-18;9.0;R$ 139,79
1610;101;Teclado;Periféricos;2026-03-16;2.0;R$ 275,74
1611;104;Mousepad;Periféricos;2026-02-01;6.0;R$ 329,41
1612;104;Capa Protetora;Acessórios;2026-01-13;7.0;R$ 300,32
1613;102;Gaveteiro;Móveis;2026-01-04;2.0;R$ 481,08
1614;101;Mouse;Periféricos;2026-01-16;3.0;R$ 30,79
1615;103;   notebook  ;Eletrônicos;2026-01-10;6.0;R$ 1269,87
1616;101;Teclado;Periféricos;2026-02-27;8.0;R$ 55,49
1617;105;Mesa de Escritório;Móveis;2026-01-15;10.0;R$ 2175,27
1618;104;Microfone;Periféricos;2026-02-02;7.0;R$ 301,21
1619;103;Suporte Monitor;Móveis;2026-03-23;7.0;R$ 1219,53
1620;103;   teclado  ;Periféricos;2026-02-05;;R$ 32,14
1621;104;Teclado;Periféricos;2026-03-03;5.0;R$ 274,22
1622;104;Cabo HDMI;Acessórios;2026-03-22;9.0;R$ 260,7
1623;101;Mesa de Escritório;Móveis;2026-02-07;;R$ 445,32
1624;102;Carregador;Acessórios;2026-03-13;6.0;R$ 168,37
1625;103;   mouse  ;Periféricos;2026-01-09;7.0;R$ 50,76
1626;102;Webcam;Periféricos;2026-03-16;5.0;R$ 319,41
1627;103;Suporte Monitor;Móveis;2026-02-01;2.0;R$ 1362,16
1628;103;Gaveteiro;Móveis;2026-03-19;10.0;R$ 2338,47
1629;101;   capa protetora  ;Acessórios;2026-03-10;9.0;R$ 348,94
1630;105;Smartphone;Eletrônicos;2026-02-15;10.0;R$ 3487,92
1631;103;   cadeira gamer  ;Móveis;2026-01-22;10.0;R$ 859,11
1632;104;Mousepad;Periféricos;2026-01-14;1.0;R$ 336,35
1633;105;Cabo HDMI;Acessórios;2026-03-28;5.0;R$ 273,74
1634;105;   cadeira gamer  ;Móveis;2026-01-13;9.0;R$ 1896,59
